Gene,pvalue
WBGene00020701,1
WBGene00003923,1
WBGene00044001,1
WBGene00200998,1
WBGene00004110,1
WBGene00003354,1
WBGene00020708,1
WBGene00015731,1
WBGene00004063,1
WBGene00013096,1
WBGene00044743,1
WBGene00000043,1
WBGene00020561,1
WBGene00017914,1
WBGene00007714,1
WBGene00011613,1
WBGene00003061,1
WBGene00012210,1
WBGene00003920,1
WBGene00017109,1
WBGene00220243,1
WBGene00016981,1
WBGene00013848,1
WBGene00006523,1
WBGene00018794,1
WBGene00017741,1
WBGene00003078,1
WBGene00077569,1
WBGene00017721,1
WBGene00021929,1
WBGene00219868,1
WBGene00012363,1
WBGene00000564,1
WBGene00012740,1
WBGene00018718,1
WBGene00011051,1
WBGene00045134,1
WBGene00004075,1
WBGene00007764,1
WBGene00044789,1
WBGene00020348,1
WBGene00000545,1
WBGene00006572,1
WBGene00018950,1
WBGene00017159,1
WBGene00021387,1
WBGene00169188,1
WBGene00020682,1
WBGene00001405,1
WBGene00015687,1
WBGene00005379,1
WBGene00022805,1
WBGene00016015,1
WBGene00000939,1
WBGene00003805,1
WBGene00010758,1
WBGene00017642,1
WBGene00018422,1
WBGene00013317,1
WBGene00019431,1
WBGene00000426,1
WBGene00050935,1
WBGene00017326,1
WBGene00013340,1
WBGene00077685,1
WBGene00023458,1
WBGene00015408,1
WBGene00020784,1
WBGene00044466,1
WBGene00000018,1
WBGene00023456,1
WBGene00164973,1
WBGene00019838,1
WBGene00009797,1
WBGene00010620,1
WBGene00010236,1
WBGene00004701,1
WBGene00020349,1
WBGene00019734,1
WBGene00006978,1
WBGene00011497,1
WBGene00015173,1
WBGene00015405,1
WBGene00012693,1
WBGene00000967,1
WBGene00019519,1
WBGene00000418,1
WBGene00006755,1
WBGene00000650,1
WBGene00009725,1
WBGene00006933,1
WBGene00006768,1
WBGene00008317,1
WBGene00007236,1
WBGene00023455,1
WBGene00022059,1
WBGene00016974,1
WBGene00016265,1
WBGene00010506,1
WBGene00007681,1
WBGene00009078,1
WBGene00020416,1
WBGene00219778,1
WBGene00017370,1
WBGene00006565,1
WBGene00006475,1
WBGene00046257,1
WBGene00020993,1
WBGene00009439,1
WBGene00000938,1
WBGene00202213,1
WBGene00001668,1
WBGene00012742,1
WBGene00004214,1
WBGene00002253,1
WBGene00185048,1
WBGene00014113,1
WBGene00017868,1
WBGene00200713,1
WBGene00006968,1
WBGene00017037,1
WBGene00017835,1
WBGene00019135,1
WBGene00006352,1
WBGene00018238,1
WBGene00015276,1
WBGene00017892,1
WBGene00016090,1
WBGene00017825,1
WBGene00003656,1
WBGene00007428,1
WBGene00009495,1
WBGene00019362,1
WBGene00004448,1
WBGene00012245,1
WBGene00017406,1
WBGene00219734,1
WBGene00004471,1
WBGene00018270,1
WBGene00008194,1
WBGene00009507,1
WBGene00020735,1
WBGene00003651,1
WBGene00009632,1
WBGene00020038,1
WBGene00003790,1
WBGene00011154,1
WBGene00021901,1
WBGene00002010,1
WBGene00016289,1
WBGene00009966,1
WBGene00021176,1
WBGene00019413,1
WBGene00003695,1
WBGene00009454,1
WBGene00044297,1
WBGene00015979,1
WBGene00200217,1
WBGene00011072,1
WBGene00002989,1
WBGene00021085,1
WBGene00004383,1
WBGene00019943,1
WBGene00020577,1
WBGene00000763,1
WBGene00167867,1
WBGene00015859,1
WBGene00000289,1
WBGene00007087,1
WBGene00008741,1
WBGene00003747,1
WBGene00011198,1
WBGene00195820,1
WBGene00022534,1
WBGene00017779,1
WBGene00004498,1
WBGene00009251,1
WBGene00021941,1
WBGene00004049,1
WBGene00006442,1
WBGene00010639,1
WBGene00002182,1
WBGene00003237,1
WBGene00019296,1
WBGene00006723,1
WBGene00007637,1
WBGene00006592,1
WBGene00012781,1
WBGene00001056,1
WBGene00022205,1
WBGene00020287,1
WBGene00018087,1
WBGene00007826,1
WBGene00013251,1
WBGene00008262,1
WBGene00000199,1
WBGene00022077,1
WBGene00001456,1
WBGene00004703,1
WBGene00010286,1
WBGene00044070,1
WBGene00194730,1
WBGene00002153,1
WBGene00020936,1
WBGene00014018,1
WBGene00003572,1
WBGene00022677,1
WBGene00017073,1
WBGene00018064,1
WBGene00044241,1
WBGene00000106,1
WBGene00022052,1
WBGene00021081,1
WBGene00002071,1
WBGene00022420,1
WBGene00021944,1
WBGene00044649,1
WBGene00200836,1
WBGene00198229,1
WBGene00010134,1
WBGene00018485,1
WBGene00005269,1
WBGene00011382,1
WBGene00004802,1
WBGene00020787,1
WBGene00013815,1
WBGene00010465,1
WBGene00015734,1
WBGene00003084,1
WBGene00019755,1
WBGene00000961,1
WBGene00016234,1
WBGene00003834,1
WBGene00012840,1
WBGene00004470,1
WBGene00018369,1
WBGene00017744,1
WBGene00016229,1
WBGene00006993,1
WBGene00044756,1
WBGene00012391,1
WBGene00000302,1
WBGene00013209,1
WBGene00016062,1
WBGene00010281,1
WBGene00006686,1
WBGene00003009,1
WBGene00001856,1
WBGene00019426,1
WBGene00001728,1
WBGene00010672,1
WBGene00002040,1
WBGene00000148,1
WBGene00002041,1
WBGene00006068,1
WBGene00002046,1
WBGene00022599,1
WBGene00013751,1
WBGene00007956,1
WBGene00004482,1
WBGene00007624,1
WBGene00019126,1
WBGene00021809,1
WBGene00019840,1
WBGene00013807,1
WBGene00016978,1
WBGene00012637,1
WBGene00000275,1
WBGene00010268,1
WBGene00020638,1
WBGene00023281,1
WBGene00003515,1
WBGene00011926,1
WBGene00021427,1
WBGene00197192,1
WBGene00021561,1
WBGene00001527,1
WBGene00015906,1
WBGene00003372,1
WBGene00007904,1
WBGene00001973,1
WBGene00005662,1
WBGene00015203,1
WBGene00010645,1
WBGene00018482,1
WBGene00018586,1
WBGene00011071,1
WBGene00015957,1
WBGene00000969,1
WBGene00019588,1
WBGene00004105,1
WBGene00007578,1
WBGene00007395,1
WBGene00019120,1
WBGene00021502,1
WBGene00000467,1
WBGene00011514,1
WBGene00008990,1
WBGene00020145,1
WBGene00047776,1
WBGene00016182,1
WBGene00200290,1
WBGene00007837,1
WBGene00006376,1
WBGene00006706,1
WBGene00170658,1
WBGene00011045,1
WBGene00004355,1
WBGene00004807,1
WBGene00016154,1
WBGene00164968,1
WBGene00012166,1
WBGene00021783,1
WBGene00020742,1
WBGene00206529,1
WBGene00016145,1
WBGene00011878,1
WBGene00007562,1
WBGene00022786,1
WBGene00013740,1
WBGene00001579,1
WBGene00002297,1
WBGene00007554,1
WBGene00015147,1
WBGene00020605,1
WBGene00010870,1
WBGene00020905,1
WBGene00009679,1
WBGene00022864,1
WBGene00000662,1
WBGene00017472,1
WBGene00044615,1
WBGene00011817,1
WBGene00020710,1
WBGene00022538,1
WBGene00007478,1
WBGene00001959,1
WBGene00006863,1
WBGene00000182,1
WBGene00022744,1
WBGene00004760,1
WBGene00017993,1
WBGene00201309,1
WBGene00008910,1
WBGene00017137,1
WBGene00009132,1
WBGene00016755,1
WBGene00002986,1
WBGene00004333,1
WBGene00006951,1
WBGene00017773,1
WBGene00007687,1
WBGene00009479,1
WBGene00020630,1
WBGene00020275,1
WBGene00002061,1
WBGene00003433,1
WBGene00013441,1
WBGene00019319,1
WBGene00016492,1
WBGene00194680,1
WBGene00020842,1
WBGene00008490,1
WBGene00020860,1
WBGene00200946,1
WBGene00201333,1
WBGene00015308,1
WBGene00219637,1
WBGene00013461,1
WBGene00006573,1
WBGene00021173,1
WBGene00219825,1
WBGene00077552,1
WBGene00001043,1
WBGene00021784,1
WBGene00021394,1
WBGene00016738,1
WBGene00006853,1
WBGene00050890,1
WBGene00013919,1
WBGene00219719,1
WBGene00043057,1
WBGene00015810,1
WBGene00003133,1
WBGene00001174,1
WBGene00002043,1
WBGene00009350,1
WBGene00002987,1
WBGene00000293,1
WBGene00007951,1
WBGene00001152,1
WBGene00009671,1
WBGene00012481,1
WBGene00008049,1
WBGene00017342,1
WBGene00001640,1
WBGene00009802,1
WBGene00198238,1
WBGene00009918,1
WBGene00022022,1
WBGene00009363,1
WBGene00011458,1
WBGene00012000,1
WBGene00009444,1
WBGene00017261,1
WBGene00018856,1
WBGene00001080,1
WBGene00015471,1
WBGene00011033,1
WBGene00020767,1
WBGene00008802,1
WBGene00009103,1
WBGene00004913,1
WBGene00021170,1
WBGene00006056,1
WBGene00015702,1
WBGene00010843,1
WBGene00003568,1
WBGene00196942,1
WBGene00004113,1
WBGene00017391,1
WBGene00015756,1
WBGene00019491,1
WBGene00006595,1
WBGene00019800,1
WBGene00020839,1
WBGene00018514,1
WBGene00017036,1
WBGene00023481,1
WBGene00012452,1
WBGene00009254,1
WBGene00043067,1
WBGene00006540,1
WBGene00015691,1
WBGene00019301,1
WBGene00016210,1
WBGene00001537,1
WBGene00008119,1
WBGene00002267,1
WBGene00011684,1
WBGene00017583,1
WBGene00021847,1
WBGene00012366,1
WBGene00013584,1
WBGene00004457,1
WBGene00022881,1
WBGene00011176,1
WBGene00004749,1
WBGene00049954,1
WBGene00000037,1
WBGene00001769,1
WBGene00044235,1
WBGene00002201,1
WBGene00005628,1
WBGene00015640,1
WBGene00077681,1
WBGene00044908,1
WBGene00021474,1
WBGene00021461,1
WBGene00001440,1
WBGene00013253,1
WBGene00001224,1
WBGene00007908,1
WBGene00009731,1
WBGene00197663,1
WBGene00018934,1
WBGene00013270,1
WBGene00005266,1
WBGene00003053,1
WBGene00004271,1
WBGene00003580,1
WBGene00001513,1
WBGene00195147,1
WBGene00009678,1
WBGene00022017,1
WBGene00011365,1
WBGene00010842,1
WBGene00005614,1
WBGene00000815,1
WBGene00007772,1
WBGene00012094,1
WBGene00007581,1
WBGene00005083,1
WBGene00169680,1
WBGene00016013,1
WBGene00045390,1
WBGene00004186,1
WBGene00000209,1
WBGene00021890,1
WBGene00019121,1
WBGene00011312,1
WBGene00000766,1
WBGene00021807,1
WBGene00004423,1
WBGene00004169,1
WBGene00007130,1
WBGene00021811,1
WBGene00017513,1
WBGene00008746,1
WBGene00020359,1
WBGene00009681,1
WBGene00013046,1
WBGene00011890,1
WBGene00013345,1
WBGene00018390,1
WBGene00020160,1
WBGene00007528,1
WBGene00019524,1
WBGene00044032,1
WBGene00006961,1
WBGene00007000,1
WBGene00016393,1
WBGene00018715,1
WBGene00008604,1
WBGene00020152,1
WBGene00011254,1
WBGene00195953,1
WBGene00002981,1
WBGene00012993,1
WBGene00018757,1
WBGene00020961,1
WBGene00005998,1
WBGene00019605,1
WBGene00077449,1
WBGene00001993,1
WBGene00013892,1
WBGene00009161,1
WBGene00001475,1
WBGene00012765,1
WBGene00008367,1
WBGene00198276,1
WBGene00189993,1
WBGene00008626,1
WBGene00014921,1
WBGene00019822,1
WBGene00008914,1
WBGene00008510,1
WBGene00045316,1
WBGene00007334,1
WBGene00008174,1
WBGene00021355,1
WBGene00013908,1
WBGene00001018,1
WBGene00000271,1
WBGene00044041,1
WBGene00044499,1
WBGene00015132,1
WBGene00008405,1
WBGene00016009,1
WBGene00013646,1
WBGene00015409,1
WBGene00016885,1
WBGene00022475,1
WBGene00003612,1
WBGene00002169,1
WBGene00012567,1
WBGene00005755,1
WBGene00165037,1
WBGene00019207,1
WBGene00016944,1
WBGene00013831,1
WBGene00006491,1
WBGene00012894,1
WBGene00017386,1
WBGene00008578,1
WBGene00010173,1
WBGene00009160,1
WBGene00006756,1
WBGene00019009,1
WBGene00013153,1
WBGene00006987,1
WBGene00003767,1
WBGene00010557,1
WBGene00001241,1
WBGene00195888,1
WBGene00003456,1
WBGene00001411,1
WBGene00011142,1
WBGene00000891,1
WBGene00017930,1
WBGene00017644,1
WBGene00012621,1
WBGene00007027,1
WBGene00003952,1
WBGene00016159,1
WBGene00185001,1
WBGene00008774,1
WBGene00004259,1
WBGene00010897,1
WBGene00011306,1
WBGene00011262,1
WBGene00020824,1
WBGene00020931,1
WBGene00003928,1
WBGene00165517,1
WBGene00018285,1
WBGene00001571,1
WBGene00015007,1
WBGene00015258,1
WBGene00020126,1
WBGene00023485,1
WBGene00016538,1
WBGene00003254,1
WBGene00017924,1
WBGene00013000,1
WBGene00007645,1
WBGene00003797,1
WBGene00007443,1
WBGene00195169,1
WBGene00000516,1
WBGene00000887,1
WBGene00202432,1
WBGene00010500,1
WBGene00000010,1
WBGene00013399,1
WBGene00012688,1
WBGene00000964,1
WBGene00009120,1
WBGene00006941,1
WBGene00007535,1
WBGene00004343,1
WBGene00013558,1
WBGene00021508,1
WBGene00008642,1
WBGene00206377,1
WBGene00011061,1
WBGene00016126,1
WBGene00013416,1
WBGene00020558,1
WBGene00045245,1
WBGene00001804,1
WBGene00004465,1
WBGene00003927,1
WBGene00194660,1
WBGene00022157,1
WBGene00013829,1
WBGene00235094,1
WBGene00013195,1
WBGene00013240,1
WBGene00002184,1
WBGene00077788,1
WBGene00015169,1
WBGene00021253,1
WBGene00001997,1
WBGene00166646,1
WBGene00016610,1
WBGene00000838,1
WBGene00022995,1
WBGene00020234,1
WBGene00020929,1
WBGene00001088,1
WBGene00005657,1
WBGene00016102,1
WBGene00016706,1
WBGene00004228,1
WBGene00007786,1
WBGene00013201,1
WBGene00020222,1
WBGene00000787,1
WBGene00004201,1
WBGene00019958,1
WBGene00196593,1
WBGene00019712,1
WBGene00011349,1
WBGene00006311,1
WBGene00017607,1
WBGene00015922,1
WBGene00001390,1
WBGene00006736,1
WBGene00018897,1
WBGene00015818,1
WBGene00008404,1
WBGene00000872,1
WBGene00000263,1
WBGene00019955,1
WBGene00003476,1
WBGene00000201,1
WBGene00010858,1
WBGene00010490,1
WBGene00003893,1
WBGene00012551,1
WBGene00004164,1
WBGene00011654,1
WBGene00000392,1
WBGene00018394,1
WBGene00013287,1
WBGene00020075,1
WBGene00002033,1
WBGene00007369,1
WBGene00219678,1
WBGene00001590,1
WBGene00022472,1
WBGene00043147,1
WBGene00007389,1
WBGene00011383,1
WBGene00219399,1
WBGene00023066,1
WBGene00015457,1
WBGene00004389,1
WBGene00022232,1
WBGene00003925,1
WBGene00019680,1
WBGene00013733,1
WBGene00022410,1
WBGene00019627,1
WBGene00020939,1
WBGene00017200,1
WBGene00012252,1
WBGene00019692,1
WBGene00015777,1
WBGene00010838,1
WBGene00017235,1
WBGene00006057,1
WBGene00018154,1
WBGene00013246,1
WBGene00017908,1
WBGene00020719,1
WBGene00020689,1
WBGene00004753,1
WBGene00008450,1
WBGene00050900,1
WBGene00000116,1
WBGene00018255,1
WBGene00004032,1
WBGene00000875,1
WBGene00021315,1
WBGene00021123,1
WBGene00007218,1
WBGene00010558,1
WBGene00000006,1
WBGene00003176,1
WBGene00004467,1
WBGene00012467,1
WBGene00009124,1
WBGene00020427,1
WBGene00045089,1
WBGene00010923,1
WBGene00020530,1
WBGene00219337,1
WBGene00017144,1
WBGene00021879,1
WBGene00007495,1
WBGene00011338,1
WBGene00004143,1
WBGene00018013,1
WBGene00001855,1
WBGene00043060,1
WBGene00020110,1
WBGene00020069,1
WBGene00010459,1
WBGene00021438,1
WBGene00001090,1
WBGene00020164,1
WBGene00012223,1
WBGene00021920,1
WBGene00005237,1
WBGene00014151,1
WBGene00011510,1
WBGene00007788,1
WBGene00013009,1
WBGene00007590,1
WBGene00012178,1
WBGene00018883,1
WBGene00013061,1
WBGene00018786,1
WBGene00022219,1
WBGene00012694,1
WBGene00009004,1
WBGene00219460,1
WBGene00001019,1
WBGene00008374,1
WBGene00001812,1
WBGene00201964,1
WBGene00001005,1
WBGene00010642,1
WBGene00017039,1
WBGene00011647,1
WBGene00005706,1
WBGene00000481,1
WBGene00019443,1
WBGene00077672,1
WBGene00011812,1
WBGene00202274,1
WBGene00006833,1
WBGene00008456,1
WBGene00001454,1
WBGene00202041,1
WBGene00006307,1
WBGene00010437,1
WBGene00007890,1
WBGene00021849,1
WBGene00003755,1
WBGene00007109,1
WBGene00008271,1
WBGene00021114,1
WBGene00021888,1
WBGene00020100,1
WBGene00022873,1
WBGene00044484,1
WBGene00011426,1
WBGene00003033,1
WBGene00006359,1
WBGene00019940,1
WBGene00007007,1
WBGene00007148,1
WBGene00021863,1
WBGene00001371,1
WBGene00001595,1
WBGene00001813,1
WBGene00012205,1
WBGene00016840,1
WBGene00012359,1
WBGene00008364,1
WBGene00011361,1
WBGene00003627,1
WBGene00011758,1
WBGene00022516,1
WBGene00011770,1
WBGene00008120,1
WBGene00008925,1
WBGene00020695,1
WBGene00018785,1
WBGene00021350,1
WBGene00020596,1
WBGene00219886,1
WBGene00005429,1
WBGene00012320,1
WBGene00011039,1
WBGene00022400,1
WBGene00022418,1
WBGene00008239,1
WBGene00002034,1
WBGene00016418,1
WBGene00021148,1
WBGene00023487,1
WBGene00000139,1
WBGene00021545,1
WBGene00013249,1
WBGene00010318,1
WBGene00008070,1
WBGene00015217,1
WBGene00009065,1
WBGene00007125,1
WBGene00001582,1
WBGene00022798,1
WBGene00016935,1
WBGene00003829,1
WBGene00013347,1
WBGene00007301,1
WBGene00016603,1
WBGene00014025,1
WBGene00016153,1
WBGene00003497,1
WBGene00003818,1
WBGene00010362,1
WBGene00018346,1
WBGene00002217,1
WBGene00000237,1
WBGene00007411,1
WBGene00010916,1
WBGene00043466,1
WBGene00001127,1
WBGene00017767,1
WBGene00010420,1
WBGene00014916,1
WBGene00198451,1
WBGene00165192,1
WBGene00004966,1
WBGene00004042,1
WBGene00023223,1
WBGene00004318,1
WBGene00007534,1
WBGene00008410,1
WBGene00010140,1
WBGene00013723,1
WBGene00199720,1
WBGene00001040,1
WBGene00014219,1
WBGene00022661,1
WBGene00013530,1
WBGene00006698,1
WBGene00008607,1
WBGene00019240,1
WBGene00020994,1
WBGene00016734,1
WBGene00008411,1
WBGene00004492,1
WBGene00011583,1
WBGene00021316,1
WBGene00019738,1
WBGene00023067,1
WBGene00003692,1
WBGene00022868,1
WBGene00007923,1
WBGene00016428,1
WBGene00023405,1
WBGene00013749,1
WBGene00010192,1
WBGene00010077,1
WBGene00001774,1
WBGene00012640,1
WBGene00017419,1
WBGene00022285,1
WBGene00003041,1
WBGene00018221,1
WBGene00003697,1
WBGene00018159,1
WBGene00012600,1
WBGene00020837,1
WBGene00018067,1
WBGene00018781,1
WBGene00007189,1
WBGene00009315,1
WBGene00003917,1
WBGene00009320,1
WBGene00000548,1
WBGene00201585,1
WBGene00003418,1
WBGene00018473,1
WBGene00022579,1
WBGene00012862,1
WBGene00013354,1
WBGene00012615,1
WBGene00010458,1
WBGene00018878,1
WBGene00018275,1
WBGene00194726,1
WBGene00004189,1
WBGene00007107,1
WBGene00013213,1
WBGene00002717,1
WBGene00010522,1
WBGene00013301,1
WBGene00017984,1
WBGene00006067,1
WBGene00020031,1
WBGene00011962,1
WBGene00010060,1
WBGene00000802,1
WBGene00016971,1
WBGene00002632,1
WBGene00000911,1
WBGene00194952,1
WBGene00011093,1
WBGene00016743,1
WBGene00014842,1
WBGene00020744,1
WBGene00007268,1
WBGene00004445,1
WBGene00189950,1
WBGene00004501,1
WBGene00022312,1
WBGene00017675,1
WBGene00013306,1
WBGene00004450,1
WBGene00013681,1
WBGene00206508,1
WBGene00006476,1
WBGene00020562,1
WBGene00006385,1
WBGene00001035,1
WBGene00021374,1
WBGene00013878,1
WBGene00020796,1
WBGene00003775,1
WBGene00016113,1
WBGene00016698,1
WBGene00010725,1
WBGene00013842,1
WBGene00006478,1
WBGene00007703,1
WBGene00006788,1
WBGene00015236,1
WBGene00003066,1
WBGene00018120,1
WBGene00009919,1
WBGene00015952,1
WBGene00011897,1
WBGene00020114,1
WBGene00000443,1
WBGene00016317,1
WBGene00018371,1
WBGene00044726,1
WBGene00022887,1
WBGene00000904,1
WBGene00013765,1
WBGene00010230,1
WBGene00003615,1
WBGene00022177,1
WBGene00009672,1
WBGene00019473,1
WBGene00009294,1
WBGene00007898,1
WBGene00002063,1
WBGene00001827,1
WBGene00021551,1
WBGene00007953,1
WBGene00015974,1
WBGene00017286,1
WBGene00007092,1
WBGene00006423,1
WBGene00008300,1
WBGene00001860,1
WBGene00013750,1
WBGene00010425,1
WBGene00000109,1
WBGene00012382,1
WBGene00016624,1
WBGene00015800,1
WBGene00219223,1
WBGene00012202,1
WBGene00010264,1
WBGene00016170,1
WBGene00016551,1
WBGene00021336,1
WBGene00014106,1
WBGene00011464,1
WBGene00004481,1
WBGene00015896,1
WBGene00006487,1
WBGene00009451,1
WBGene00005024,1
WBGene00004738,1
WBGene00016803,1
WBGene00021030,1
WBGene00013858,1
WBGene00044311,1
WBGene00001630,1
WBGene00009402,1
WBGene00003507,1
WBGene00017360,1
WBGene00007329,1
WBGene00020101,1
WBGene00001185,1
WBGene00010467,1
WBGene00004446,1
WBGene00000774,1
WBGene00001459,1
WBGene00001748,1
WBGene00008344,1
WBGene00044253,1
WBGene00000717,1
WBGene00015782,1
WBGene00016059,1
WBGene00011885,1
WBGene00001955,1
WBGene00007692,1
WBGene00220246,1
WBGene00000798,1
WBGene00001589,1
WBGene00013545,1
WBGene00016351,1
WBGene00014918,1
WBGene00004900,1
WBGene00014826,1
WBGene00050956,1
WBGene00000235,1
WBGene00012460,1
WBGene00003753,1
WBGene00005002,1
WBGene00018921,1
WBGene00011810,1
WBGene00015351,1
WBGene00018989,1
WBGene00007684,1
WBGene00004684,1
WBGene00006950,1
WBGene00010911,1
WBGene00004031,1
WBGene00021690,1
WBGene00012550,1
WBGene00016811,1
WBGene00008585,1
WBGene00014114,1
WBGene00012298,1
WBGene00011858,1
WBGene00012767,1
WBGene00017799,1
WBGene00006922,1
WBGene00002228,1
WBGene00018567,1
WBGene00009360,1
WBGene00017148,1
WBGene00003589,1
WBGene00010043,1
WBGene00014090,1
WBGene00021327,1
WBGene00007880,1
WBGene00009902,1
WBGene00011017,1
WBGene00004491,1
WBGene00008530,1
WBGene00020868,1
WBGene00003994,1
WBGene00016750,1
WBGene00012194,1
WBGene00021209,1
WBGene00185067,1
WBGene00020852,1
WBGene00022497,1
WBGene00010785,1
WBGene00009534,1
WBGene00016328,1
WBGene00017778,1
WBGene00019497,1
WBGene00009740,1
WBGene00019032,1
WBGene00011773,1
WBGene00013098,1
WBGene00008385,1
WBGene00219699,1
WBGene00044651,1
WBGene00020933,1
WBGene00014795,1
WBGene00017457,1
WBGene00001530,1
WBGene00015128,1
WBGene00003862,1
WBGene00021866,1
WBGene00010674,1
WBGene00013047,1
WBGene00006483,1
WBGene00001644,1
WBGene00021038,1
WBGene00006481,1
WBGene00005589,1
WBGene00018674,1
WBGene00000403,1
WBGene00021884,1
WBGene00219652,1
WBGene00012643,1
WBGene00003465,1
WBGene00022117,1
WBGene00011215,1
WBGene00010042,1
WBGene00022203,1
WBGene00235167,1
WBGene00008733,1
WBGene00022428,1
WBGene00009128,1
WBGene00015021,1
WBGene00018756,1
WBGene00000236,1
WBGene00006579,1
WBGene00022027,1
WBGene00195754,1
WBGene00015989,1
WBGene00022380,1
WBGene00003129,1
WBGene00013204,1
WBGene00011366,1
WBGene00006702,1
WBGene00011754,1
WBGene00010581,1
WBGene00004468,1
WBGene00018625,1
WBGene00010625,1
WBGene00009743,1
WBGene00004483,1
WBGene00004894,1
WBGene00005511,1
WBGene00009330,1
WBGene00017044,1
WBGene00003421,1
WBGene00077536,1
WBGene00013462,1
WBGene00019864,1
WBGene00008832,1
WBGene00206415,1
WBGene00008683,1
WBGene00015765,1
WBGene00011867,1
WBGene00002363,1
WBGene00011899,1
WBGene00044167,1
WBGene00000270,1
WBGene00008436,1
WBGene00004727,1
WBGene00010288,1
WBGene00003045,1
WBGene00016650,1
WBGene00021082,1
WBGene00008145,1
WBGene00006459,1
WBGene00022487,1
WBGene00197714,1
WBGene00009256,1
WBGene00013333,1
WBGene00005019,1
WBGene00003485,1
WBGene00004774,1
WBGene00012389,1
WBGene00023325,1
WBGene00013018,1
WBGene00015323,1
WBGene00019002,1
WBGene00022086,1
WBGene00017101,1
WBGene00001562,1
WBGene00015987,1
WBGene00006610,1
WBGene00007352,1
WBGene00006781,1
WBGene00004010,1
WBGene00008819,1
WBGene00020770,1
WBGene00006000,1
WBGene00021292,1
WBGene00022289,1
WBGene00021020,1
WBGene00017311,1
WBGene00021058,1
WBGene00044420,1
WBGene00000599,1
WBGene00015349,1
WBGene00003030,1
WBGene00019959,1
WBGene00007626,1
WBGene00001509,1
WBGene00021938,1
WBGene00001352,1
WBGene00044077,1
WBGene00018658,1
WBGene00004917,1
WBGene00020109,1
WBGene00021905,1
WBGene00011384,1
WBGene00014249,1
WBGene00019315,1
WBGene00009121,1
WBGene00018216,1
WBGene00020209,1
WBGene00219282,1
WBGene00003807,1
WBGene00001829,1
WBGene00044012,1
WBGene00022788,1
WBGene00009514,1
WBGene00235146,1
WBGene00004485,1
WBGene00019067,1
WBGene00008992,1
WBGene00011097,1
WBGene00015488,1
WBGene00016271,1
WBGene00011355,1
WBGene00020949,1
WBGene00017549,1
WBGene00206392,1
