"","logFC","logCPM","LR","PValue","FDR"
"WBGene00017498",-3.14558481824195,2.93372162050357,17.8397118051801,2.40315051514878e-05,0.000233865074127969
"WBGene00166506",3.1439842840716,-3.40074144654984,9.06377882251977,0.0026072260034182,0.0127519763879888
"WBGene00021172",3.13526551828653,-3.74849451010013,3.46395647334042,0.0627200708955949,0.167280002023277
"WBGene00000702",3.13249467536569,1.96497147909773,41.7162600645158,1.05527699880858e-10,3.33967720721212e-09
"WBGene00236800",3.13187137229122,-3.8333350826059,3.62996131453094,0.0567481355522436,0.154436843696458
"WBGene00022444",-3.12989306552443,-2.16600036712946,21.4261781427768,3.67716207327211e-06,4.46594107168696e-05
"WBGene00018986",3.12479970524042,5.90946197329913,267.273665480966,4.45772177004416e-60,2.06830734669422e-57
"WBGene00013927",-3.12417396574305,-2.31190165847334,13.2298693634612,0.00027552301368195,0.00189938113813734
"WBGene00008631",3.12241022792911,-2.67426610691943,23.5431674014929,1.22142394733468e-06,1.68191552104059e-05
"WBGene00012249",-3.11894801928864,3.31307502490789,263.28886477244,3.29335946196332e-59,1.50259525452077e-56
