"","logFC","logCPM","LR","PValue","FDR"
"WBGene00019450",6.77216141140077,4.16044650694463,153.958304298548,2.36505391885805e-35,9.24905014696274e-33
"WBGene00014771",6.70437959654375,-2.25801783113161,26.0744043654901,3.28510165206251e-07,7.78611755196633e-06
"WBGene00012589",6.62285456564568,5.11805587441666,279.990202438647,7.54625013847085e-63,7.37780705502284e-60
"WBGene00019451",6.57643918877596,-0.417406909145041,85.7604796176437,2.03105021090983e-20,3.65789470550372e-18
"WBGene00015878",-6.57374188099659,0.133676669648988,119.932629475245,6.54460123160404e-28,1.86623394494959e-25
"WBGene00010166",6.50539296929976,3.71137156139637,155.501641853454,1.08785436156667e-35,4.31594393447647e-33
"WBGene00018601",6.4341043252662,0.875199826530587,153.329237714336,3.2457792316655e-35,1.25145361220906e-32
"WBGene00010380",6.40693748579652,-1.7334993871345,39.5010984150464,3.27874944820335e-10,1.68713846136404e-08
"WBGene00049888",6.37153180722958,-0.940673964556567,165.228754638011,8.15340919052091e-38,3.54285042207159e-35
"WBGene00003473",6.34840423760139,4.8172865037256,372.353071807777,5.75256806414913e-83,9.26332651506367e-80
"WBGene00219308",-6.33805309517903,-2.43717754828884,27.8439122983876,1.31507197533653e-07,3.45822241352906e-06
"WBGene00001500",6.32007169164279,7.49738674180163,282.913548818429,1.74058361211625e-63,1.76475838450676e-60
"WBGene00001436",6.31508124923533,-2.93806530805116,24.1154609695528,9.07289175336709e-07,1.90322154596493e-05
"WBGene00022758",6.26770271845012,0.981538327108225,141.587732504455,1.19681445761905e-32,4.31089418122653e-30
"WBGene00003647",6.26446150099573,6.96876833244943,604.501245261872,1.75690554678063e-133,8.01588155718661e-130
"WBGene00017501",-6.20010639090501,4.17264527505181,44.095352208247,3.12762696502286e-11,2.07812592639565e-09
"WBGene00010759",6.19848702181446,9.27387928484402,710.584791516735,1.49278108631125e-156,8.17297644755407e-153
"WBGene00015758",6.17451961586873,1.63213545466389,232.626198747445,1.59450633509405e-52,1.17708669976214e-49
"WBGene00011167",-5.90248682608847,0.532162076537461,127.438686914136,1.48931544815451e-29,4.63295572650339e-27
"WBGene00022757",5.88998510557025,0.126038505066908,122.653267111175,1.66077404706304e-28,4.94170538460334e-26
"WBGene00044212",5.88201222160906,0.613760891085479,105.778637962921,8.24496450840468e-25,2.07069636162916e-22
"WBGene00012324",5.76074200954197,8.31653067987464,337.092425938608,2.74218271877451e-75,3.75336259632261e-72
"WBGene00008786",-5.74919297079686,-2.52795613719164,22.9447290632464,1.66726743734323e-06,3.24850150158512e-05
"WBGene00015911",5.7407991365908,-0.136753257339161,88.5611704665967,4.92869516995929e-21,9.24130344367367e-19
"WBGene00020242",5.72941605545148,0.907381086607888,289.034460939372,8.07123004541512e-65,8.83799689972955e-62
"WBGene00017593",5.72345252568632,-3.05493948660871,18.3397386129627,1.84811693080493e-05,0.000268251330757078
